Google_IO_2017_chunk_174_1497832476735979_count_0_noise_-1_noise_type_White,2,19.59,20.28,Burke joining,-1,False,0.3389,0.9108,lecture,White,Burke,joining,"[{'confidence': 0.752, 'timestamps': [['joining', 0.56, 0.91]], 'transcript': 'joining ', 'word_confidence': [['joining', 0.752]]}]",joining,0.9675
American_revolution_lecture_chunk_67_1497832476735979_count_0_noise_0_noise_type_White,2,4.7,5.64,different divisions,0,False,0.3451,0.9739,lecture,White,different,divisions,"[{'confidence': 0.69, 'timestamps': [['their', 0.2, 0.53], ['divisions', 0.56, 1.17]], 'transcript': 'their divisions ', 'word_confidence': [['their', 0.879], ['divisions', 0.588]]}]",there,0.536,<eps>,0.9677,divisions,0.8519
American_revolution_lecture_chunk_67_1497832476735979_count_0_noise_10_noise_type_White,2,4.7,5.64,different divisions,10,False,0.3451,0.9739,lecture,White,different,divisions,"[{'confidence': 0.555, 'timestamps': [['there', 0.25, 0.53], ['are', 0.53, 0.61], ['divisions', 0.61, 1.17]], 'transcript': 'there are divisions ', 'word_confidence': [['there', 0.951], ['are', 0.078], ['divisions', 0.426]]}]",there,0.716,<eps>,0.545,divisions,0.7263
American_revolution_lecture_chunk_67_1497832476735979_count_0_noise_20_noise_type_White,2,4.7,5.64,different divisions,20,False,0.3451,0.9739,lecture,White,different,divisions,"[{'confidence': 0.576, 'timestamps': [['there', 0.28, 0.5], ['is', 0.5, 0.63], ['division', 0.63, 1.12]], 'transcript': 'there is division ', 'word_confidence': [['there', 0.823], ['is', 0.429], ['division', 0.504]]}]",there,0.9528,is,0.858,division,0.782
American_revolution_lecture_chunk_67_1497832476735979_count_0_noise_15_noise_type_White,2,4.7,5.64,different divisions,15,False,0.3451,0.9739,lecture,White,different,divisions,"[{'confidence': 0.611, 'timestamps': [['there', 0.25, 0.51], ['is', 0.51, 0.63], ['division', 0.63, 1.14]], 'transcript': 'there is division ', 'word_confidence': [['there', 0.99], ['is', 0.243], ['division', 0.505]]}]",there,0.8684,is,0.5164,division,0.6002
American_revolution_lecture_chunk_67_1497832476735979_count_0_noise_12_noise_type_White,2,4.7,5.64,different divisions,12,False,0.3451,0.9739,lecture,White,different,divisions,"[{'confidence': 0.517, 'timestamps': [['there', 0.25, 0.53], ['are', 0.53, 0.61], ['divisions', 0.61, 1.17]], 'transcript': 'there are divisions ', 'word_confidence': [['there', 0.958], ['are', 0.075], ['divisions', 0.359]]}]",there,0.7397,<eps>,0.4149,divisions,0.5884
American_revolution_lecture_chunk_67_1497832476735979_count_0_noise_14_noise_type_White,2,4.7,5.64,different divisions,14,False,0.3451,0.9739,lecture,White,different,divisions,"[{'confidence': 0.615, 'timestamps': [['there', 0.25, 0.51], ['is', 0.51, 0.63], ['division', 0.63, 1.14]], 'transcript': 'there is division ', 'word_confidence': [['there', 0.988], ['is', 0.21], ['division', 0.52]]}]",there,0.8389,is,0.4371,division,0.5545
American_revolution_lecture_chunk_67_1497832476735979_count_0_noise_13_noise_type_White,2,4.7,5.64,different divisions,13,False,0.3451,0.9739,lecture,White,different,divisions,"[{'confidence': 0.508, 'timestamps': [['there', 0.25, 0.53], ['are', 0.53, 0.61], ['divisions', 0.61, 1.17]], 'transcript': 'there are divisions ', 'word_confidence': [['there', 0.957], ['are', 0.076], ['divisions', 0.346]]}]",there,0.7758,<eps>,0.3499,division,0.5031
American_revolution_lecture_chunk_101_1497832476735979_count_0_noise_-1_noise_type_White,2,12.41,13.11,British Americans,-1,False,0.4369,0.9882,lecture,White,British,Americans,"[{'confidence': 0.453, 'timestamps': [['British', 0.25, 0.5], ['American', 0.5, 0.91]], 'transcript': 'British American ', 'word_confidence': [['British', 0.259], ['American', 0.572]]}]",British,0.7697,American,0.9058
Shakespeare_final_chunk_131_1497832476735979_count_0_noise_-1_noise_type_White,2,2.57,3.79,academic moralists,-1,True,1.0,0.4623,lecture,White,academic,moralists,"[{'confidence': 0.624, 'timestamps': [['academic', 0.24, 0.85], ['moralist', 0.85, 1.47]], 'transcript': 'academic moralist ', 'word_confidence': [['academic', 1.0], ['moralist', 0.254]]}]",academic,1.0,moralist,0.4861
Shakespeare_final_chunk_131_1497832476735979_count_0_noise_0_noise_type_White,2,2.57,3.79,academic moralists,0,True,1.0,0.4623,lecture,White,academic,moralists,"[{'confidence': 0.62, 'timestamps': [['academic', 0.25, 0.85], ['moralist', 0.85, 1.46]], 'transcript': 'academic moralist ', 'word_confidence': [['academic', 0.999], ['moralist', 0.247]]}]",academic,1.0,moralist,0.4839
Shakespeare_final_chunk_131_1497832476735979_count_0_noise_10_noise_type_White,2,2.57,3.79,academic moralists,10,True,1.0,0.4623,lecture,White,academic,moralists,"[{'confidence': 0.622, 'timestamps': [['academic', 0.24, 0.85], ['moralist', 0.85, 1.46]], 'transcript': 'academic moralist ', 'word_confidence': [['academic', 0.999], ['moralist', 0.245]]}]",academic,0.9999,moralist,0.4853
Shakespeare_final_chunk_131_1497832476735979_count_0_noise_20_noise_type_White,2,2.57,3.79,academic moralists,20,True,1.0,0.4623,lecture,White,academic,moralists,"[{'confidence': 0.565, 'timestamps': [['academic', 0.24, 0.85], ['moralist', 0.85, 1.46]], 'transcript': 'academic moralist ', 'word_confidence': [['academic', 0.901], ['moralist', 0.229]]}]",academic,0.9907,moralists,0.4368
Shakespeare_final_chunk_131_1497832476735979_count_0_noise_25_noise_type_White,2,2.57,3.79,academic moralists,25,True,1.0,0.4623,lecture,White,academic,moralists,"[{'confidence': 0.619, 'timestamps': [['academic', 0.24, 0.85], ['moralists', 0.85, 1.43]], 'transcript': 'academic moralists ', 'word_confidence': [['academic', 0.932], ['moralists', 0.289]]}]",academic,0.9938,moralists,0.4531
Shakespeare_final_chunk_131_1497832476735979_count_0_noise_26_noise_type_White,2,2.57,3.79,academic moralists,26,True,1.0,0.4623,lecture,White,academic,moralists,"[{'confidence': 0.626, 'timestamps': [['academic', 0.24, 0.85], ['moralists', 0.85, 1.42]], 'transcript': 'academic moralists ', 'word_confidence': [['academic', 0.96], ['moralists', 0.267]]}]",academic,0.9932,moralists,0.4549
Google_IO_2017_chunk_33_1497832476735979_count_0_noise_-1_noise_type_White,2,10.55,11.68,picture we've,-1,True,0.9998,0.4563,lecture,White,picture,we've,"[{'confidence': 0.831, 'timestamps': [['picture', 0.32, 1.07], ['we', 1.18, 1.38]], 'transcript': 'picture we ', 'word_confidence': [['picture', 0.997], ['we', 0.21]]}]",picture,0.9998,we,0.7389
Google_IO_2017_chunk_33_1497832476735979_count_0_noise_0_noise_type_White,2,10.55,11.68,picture we've,0,True,0.9998,0.4563,lecture,White,picture,we've,"[{'confidence': 0.83, 'timestamps': [['picture', 0.32, 1.07], ['we', 1.18, 1.38]], 'transcript': 'picture we ', 'word_confidence': [['picture', 0.997], ['we', 0.202]]}]",picture,0.9998,we,0.724
Google_IO_2017_chunk_33_1497832476735979_count_0_noise_10_noise_type_White,2,10.55,11.68,picture we've,10,True,0.9998,0.4563,lecture,White,picture,we've,"[{'confidence': 0.817, 'timestamps': [['picture', 0.32, 1.02], ['we', 1.17, 1.38]], 'transcript': 'picture we ', 'word_confidence': [['picture', 0.997], ['we', 0.218]]}]",picture,0.999,we,0.7332
Google_IO_2017_chunk_33_1497832476735979_count_0_noise_20_noise_type_White,2,10.55,11.68,picture we've,20,True,0.9998,0.4563,lecture,White,picture,we've,"[{'confidence': 0.781, 'timestamps': [['picture', 0.32, 1.02], ['we', 1.17, 1.37]], 'transcript': 'picture we ', 'word_confidence': [['picture', 0.934], ['we', 0.248]]}]",picture,0.9941,we,0.7644
Google_IO_2017_chunk_33_1497832476735979_count_0_noise_22_noise_type_White,2,10.55,11.68,picture we've,22,True,0.9998,0.4563,lecture,White,picture,we've,"[{'confidence': 0.73, 'timestamps': [['picture', 0.32, 1.02], ['we', 1.17, 1.37]], 'transcript': 'picture we ', 'word_confidence': [['picture', 0.871], ['we', 0.236]]}]",picture,0.9905,we,0.7392
Google_IO_2017_chunk_33_1497832476735979_count_0_noise_23_noise_type_White,2,10.55,11.68,picture we've,23,True,0.9998,0.4563,lecture,White,picture,we've,"[{'confidence': 0.71, 'timestamps': [['picture', 0.32, 1.0], ['we', 1.17, 1.37]], 'transcript': 'picture we ', 'word_confidence': [['picture', 0.842], ['we', 0.259]]}]",picture,0.986,we,0.7062
American_revolution_lecture_chunk_3_1497832476735979_count_0_noise_-1_noise_type_White,2,13.99,14.57,called potter,-1,True,0.9999,0.433,lecture,White,called,potter,"[{'confidence': 0.302, 'timestamps': [['called', 0.24, 0.52], ['powder', 0.52, 0.82]], 'transcript': 'called powder ', 'word_confidence': [['called', 0.517], ['powder', 0.102]]}]",called,0.7921,powder,0.2551
American_revolution_lecture_chunk_3_1497832476735979_count_0_noise_0_noise_type_White,2,13.99,14.57,called potter,0,True,0.9999,0.433,lecture,White,called,potter,"[{'confidence': 0.33, 'timestamps': [['called', 0.24, 0.52], ['powder', 0.52, 0.82]], 'transcript': 'called powder ', 'word_confidence': [['called', 0.581], ['powder', 0.095]]}]",called,0.8231,powder,0.2984
American_revolution_lecture_chunk_3_1497832476735979_count_0_noise_10_noise_type_White,2,13.99,14.57,called potter,10,True,0.9999,0.433,lecture,White,called,potter,"[{'confidence': 0.32, 'timestamps': [['I', 0.24, 0.27], ['called', 0.27, 0.53], ['father', 0.53, 0.8]], 'transcript': 'I called father ', 'word_confidence': [['I', 0.279], ['called', 0.576], ['father', 0.077]]}]",called,0.8935,father,0.3226
American_revolution_lecture_chunk_3_1497832476735979_count_0_noise_20_noise_type_White,2,13.99,14.57,called potter,20,True,0.9999,0.433,lecture,White,called,potter,"[{'confidence': 0.348, 'timestamps': [['called', 0.29, 0.53], ['father', 0.53, 0.81]], 'transcript': 'called father ', 'word_confidence': [['called', 0.239], ['father', 0.442]]}]",called,0.6819,father,0.8675
American_revolution_lecture_chunk_3_1497832476735979_count_0_noise_25_noise_type_White,2,13.99,14.57,called potter,25,True,0.9999,0.433,lecture,White,called,potter,"[{'confidence': 0.373, 'timestamps': [['both', 0.3, 0.52], ['father', 0.52, 0.81]], 'transcript': 'both father ', 'word_confidence': [['both', 0.055], ['father', 0.614]]}]",called,0.411,father,0.9221
American_revolution_lecture_chunk_3_1497832476735979_count_0_noise_22_noise_type_White,2,13.99,14.57,called potter,22,True,0.9999,0.433,lecture,White,called,potter,"[{'confidence': 0.39, 'timestamps': [['called', 0.29, 0.53], ['father', 0.53, 0.81]], 'transcript': 'called father ', 'word_confidence': [['called', 0.161], ['father', 0.586]]}]",called,0.5297,father,0.9049
American_revolution_lecture_chunk_3_1497832476735979_count_0_noise_24_noise_type_White,2,13.99,14.57,called potter,24,True,0.9999,0.433,lecture,White,called,potter,"[{'confidence': 0.364, 'timestamps': [['called', 0.3, 0.53], ['father', 0.53, 0.81]], 'transcript': 'called father ', 'word_confidence': [['called', 0.142], ['father', 0.546]]}]",called,0.425,father,0.9251
American_revolution_lecture_chunk_3_1497832476735979_count_0_noise_23_noise_type_White,2,13.99,14.57,called potter,23,True,0.9999,0.433,lecture,White,called,potter,"[{'confidence': 0.369, 'timestamps': [['called', 0.3, 0.53], ['father', 0.53, 0.81]], 'transcript': 'called father ', 'word_confidence': [['called', 0.134], ['father', 0.562]]}]",called,0.4355,father,0.9202
Albert_Einstein_chunk_203_1497832476735979_count_0_noise_-1_noise_type_White,2,13.2,14.89,relativity bending,-1,True,1.0,0.4119,lecture,White,relativity,bending,"[{'confidence': 0.635, 'timestamps': [['relativity', 0.24, 0.9], ['offending', 1.36, 1.89]], 'transcript': 'relativity offending ', 'word_confidence': [['relativity', 0.995], ['offending', 0.186]]}]",relativity,0.9999,offending,0.6782
Albert_Einstein_chunk_203_1497832476735979_count_0_noise_0_noise_type_White,2,13.2,14.89,relativity bending,0,True,1.0,0.4119,lecture,White,relativity,bending,"[{'confidence': 0.828, 'timestamps': [['relativity', 0.24, 0.9], ['are', 1.35, 1.49], ['bending', 1.49, 1.89]], 'transcript': 'relativity are bending ', 'word_confidence': [['relativity', 0.996], ['are', 0.076], ['bending', 0.814]]}]",relativity,1.0,bending,0.7496
Albert_Einstein_chunk_203_1497832476735979_count_0_noise_10_noise_type_White,2,13.2,14.89,relativity bending,10,True,1.0,0.4119,lecture,White,relativity,bending,"[{'confidence': 0.822, 'timestamps': [['relativity', 0.25, 0.89], ['are', 1.35, 1.49], ['bending', 1.49, 1.89]], 'transcript': 'relativity are bending ', 'word_confidence': [['relativity', 0.996], ['are', 0.098], ['bending', 0.797]]}]",relativity,0.999,bending,0.7058
Albert_Einstein_chunk_203_1497832476735979_count_0_noise_15_noise_type_White,2,13.2,14.89,relativity bending,15,True,1.0,0.4119,lecture,White,relativity,bending,"[{'confidence': 0.573, 'timestamps': [['relativity', 0.25, 0.89], ['offending', 1.35, 1.89]], 'transcript': 'relativity offending ', 'word_confidence': [['relativity', 0.993], ['offending', 0.076]]}]",relativity,1.0,bending,0.6409
Albert_Einstein_chunk_203_1497832476735979_count_0_noise_17_noise_type_White,2,13.2,14.89,relativity bending,17,True,1.0,0.4119,lecture,White,relativity,bending,"[{'confidence': 0.565, 'timestamps': [['relativity', 0.26, 0.89], ['offending', 1.35, 1.89]], 'transcript': 'relativity offending ', 'word_confidence': [['relativity', 0.986], ['offending', 0.073]]}]",relativity,1.0,<eps>,0.8431,bending,0.6652
Albert_Einstein_chunk_203_1497832476735979_count_0_noise_19_noise_type_White,2,13.2,14.89,relativity bending,19,True,1.0,0.4119,lecture,White,relativity,bending,"[{'confidence': 0.557, 'timestamps': [['relativity', 0.26, 0.89], ['offending', 1.35, 1.89]], 'transcript': 'relativity offending ', 'word_confidence': [['relativity', 0.983], ['offending', 0.06]]}]",relativity,1.0,<eps>,0.7825,bending,0.6412
Albert_Einstein_chunk_203_1497832476735979_count_1_noise_-1_noise_type_White,2,18.99,20.64,Tories syndicated,-1,False,0.2848,0.9245,lecture,White,Tories,syndicated,"[{'confidence': 0.543, 'timestamps': [['Taurus', 0.27, 0.83], ['and', 1.0, 1.2], ['syndicated', 1.2, 1.89]], 'transcript': 'Taurus and syndicated ', 'word_confidence': [['Taurus', 0.26], ['and', 0.995], ['syndicated', 0.641]]}]",Taurus,0.4013,and,0.9944,syndicated,0.9031
Albert_Einstein_chunk_203_1497832476735979_count_1_noise_0_noise_type_White,2,18.99,20.64,Tories syndicated,0,False,0.2848,0.9245,lecture,White,Tories,syndicated,"[{'confidence': 0.457, 'timestamps': [['Torres', 0.27, 0.82], ['and', 1.0, 1.2], ['syndicated', 1.2, 1.87]], 'transcript': 'Torres and syndicated ', 'word_confidence': [['Torres', 0.217], ['and', 0.993], ['syndicated', 0.495]]}]",Torres,0.3542,and,0.9841,syndicated,0.8151
Albert_Einstein_chunk_203_1497832476735979_count_1_noise_10_noise_type_White,2,18.99,20.64,Tories syndicated,10,False,0.2848,0.9245,lecture,White,Tories,syndicated,"[{'confidence': 0.313, 'timestamps': [['Torres', 0.27, 0.82], ['and', 1.0, 1.19], ['syndicated', 1.22, 1.87]], 'transcript': 'Torres and syndicated ', 'word_confidence': [['Torres', 0.227], ['and', 0.966], ['syndicated', 0.196]]}]",Torres,0.3618,and,0.9871,<eps>,0.8569,syndicated,0.4375
Albert_Einstein_chunk_203_1497832476735979_count_1_noise_5_noise_type_White,2,18.99,20.64,Tories syndicated,5,False,0.2848,0.9245,lecture,White,Tories,syndicated,"[{'confidence': 0.381, 'timestamps': [['Torres', 0.27, 0.82], ['and', 1.0, 1.19], ['syndicated', 1.19, 1.87]], 'transcript': 'Torres and syndicated ', 'word_confidence': [['Torres', 0.233], ['and', 0.997], ['syndicated', 0.329]]}]",Torres,0.3754,and,0.9864,syndicated,0.6255
Albert_Einstein_chunk_203_1497832476735979_count_1_noise_7_noise_type_White,2,18.99,20.64,Tories syndicated,7,False,0.2848,0.9245,lecture,White,Tories,syndicated,"[{'confidence': 0.218, 'timestamps': [[""Korea's"", 0.38, 0.82]], 'transcript': ""Korea's "", 'word_confidence': [[""Korea's"", 0.218]]}, {'confidence': 1.0, 'timestamps': [['syndicate', 1.2, 1.71]], 'transcript': 'syndicate ', 'word_confidence': [['syndicate', 1.0]]}]",Korea's,0.4876,syndicate,1.0
Albert_Einstein_chunk_203_1497832476735979_count_1_noise_6_noise_type_White,2,18.99,20.64,Tories syndicated,6,False,0.2848,0.9245,lecture,White,Tories,syndicated,"[{'confidence': 0.236, 'timestamps': [[""Korea's"", 0.38, 0.82]], 'transcript': ""Korea's "", 'word_confidence': [[""Korea's"", 0.236]]}, {'confidence': 1.0, 'timestamps': [['syndicate', 1.2, 1.71]], 'transcript': 'syndicate ', 'word_confidence': [['syndicate', 1.0]]}]",Korea's,0.4874,syndicate,1.0
American_Civil_War_chunk_69_1497832476735979_count_0_noise_-1_noise_type_White,2,17.36,18.43,peninsula campaign,-1,False,0.4982,0.9929,lecture,White,peninsula,campaign,"[{'confidence': 0.649, 'timestamps': [['and', 0.28, 0.46], ['so', 0.46, 0.59], ['the', 0.59, 0.69], ['campaign', 0.69, 1.26]], 'transcript': 'and so the campaign ', 'word_confidence': [['and', 0.284], ['so', 0.198], ['the', 0.12], ['campaign', 0.961]]}]",and,0.4401,into,0.5213,a,0.7624,campaign,0.9818
American_Civil_War_chunk_69_1497832476735979_count_0_noise_0_noise_type_White,2,17.36,18.43,peninsula campaign,0,False,0.4982,0.9929,lecture,White,peninsula,campaign,"[{'confidence': 0.623, 'timestamps': [['into', 0.28, 0.6], ['a', 0.6, 0.68], ['campaign', 0.68, 1.25]], 'transcript': 'into a campaign ', 'word_confidence': [['into', 0.128], ['a', 0.423], ['campaign', 0.929]]}]",into,0.45,a,0.717,campaign,0.9766
American_Civil_War_chunk_69_1497832476735979_count_0_noise_10_noise_type_White,2,17.36,18.43,peninsula campaign,10,False,0.4982,0.9929,lecture,White,peninsula,campaign,"[{'confidence': 0.663, 'timestamps': [['into', 0.29, 0.6], ['a', 0.6, 0.68], ['campaign', 0.68, 1.25]], 'transcript': 'into a campaign ', 'word_confidence': [['into', 0.052], ['a', 0.673], ['campaign', 0.995]]}]",into,0.3755,a,0.6939,campaign,0.9898
American_Civil_War_chunk_69_1497832476735979_count_0_noise_20_noise_type_White,2,17.36,18.43,peninsula campaign,20,False,0.4982,0.9929,lecture,White,peninsula,campaign,"[{'confidence': 0.758, 'timestamps': [['through', 0.44, 0.6], ['a', 0.6, 0.68], ['campaign', 0.68, 1.25]], 'transcript': 'through a campaign ', 'word_confidence': [['through', 0.049], ['a', 0.713], ['campaign', 0.963]]}]",still,0.3496,a,0.8034,campaign,0.927
American_Civil_War_chunk_69_1497832476735979_count_0_noise_22_noise_type_White,2,17.36,18.43,peninsula campaign,22,False,0.4982,0.9929,lecture,White,peninsula,campaign,"[{'confidence': 0.707, 'timestamps': [['through', 0.43, 0.6], ['a', 0.6, 0.68], ['campaign', 0.68, 1.25]], 'transcript': 'through a campaign ', 'word_confidence': [['through', 0.049], ['a', 0.578], ['campaign', 0.921]]}]",still,0.3179,a,0.7484,campaign,0.9432
American_Civil_War_chunk_69_1497832476735979_count_0_noise_24_noise_type_White,2,17.36,18.43,peninsula campaign,24,False,0.4982,0.9929,lecture,White,peninsula,campaign,"[{'confidence': 0.705, 'timestamps': [['through', 0.43, 0.6], ['a', 0.6, 0.68], ['campaign', 0.68, 1.25]], 'transcript': 'through a campaign ', 'word_confidence': [['through', 0.049], ['a', 0.401], ['campaign', 0.943]]}]",through,0.329,a,0.5803,campaign,0.9687
American_revolution_lecture_chunk_42_1497832476735979_count_0_noise_-1_noise_type_White,2,9.47,10.07,getting friends,-1,True,0.8976,0.3608,lecture,White,getting,friends,"[{'confidence': 0.324, 'timestamps': [['okay', 0.22, 0.47], ['phrase', 0.47, 0.85]], 'transcript': 'okay phrase ', 'word_confidence': [['okay', 0.422], ['phrase', 0.259]]}]",okay,0.8593,phrase,0.3477
Nikola_Tesla_chunk_8_1497832476735979_count_0_noise_-1_noise_type_White,2,10.03,10.72,warning eighteen,-1,False,0.4978,0.9876,lecture,White,warning,eighteen,"[{'confidence': 0.695, 'timestamps': [['morning', 0.27, 0.54], ['eighteen', 0.54, 0.91]], 'transcript': 'morning eighteen ', 'word_confidence': [['morning', 0.445], ['eighteen', 0.878]]}]",morning,0.6659,eighteen,0.9876
Nikola_Tesla_chunk_8_1497832476735979_count_0_noise_0_noise_type_White,2,10.03,10.72,warning eighteen,0,False,0.4978,0.9876,lecture,White,warning,eighteen,"[{'confidence': 0.682, 'timestamps': [['morning', 0.25, 0.54], ['eighteen', 0.54, 0.91]], 'transcript': 'morning eighteen ', 'word_confidence': [['morning', 0.499], ['eighteen', 0.826]]}]",morning,0.6613,eighteen,0.9828
Nikola_Tesla_chunk_8_1497832476735979_count_0_noise_10_noise_type_White,2,10.03,10.72,warning eighteen,10,False,0.4978,0.9876,lecture,White,warning,eighteen,"[{'confidence': 0.743, 'timestamps': [['morning', 0.25, 0.54], ['eighteen', 0.54, 0.9]], 'transcript': 'morning eighteen ', 'word_confidence': [['morning', 0.559], ['eighteen', 0.891]]}]",morning,0.7379,eighteen,0.9874
Nikola_Tesla_chunk_8_1497832476735979_count_0_noise_20_noise_type_White,2,10.03,10.72,warning eighteen,20,False,0.4978,0.9876,lecture,White,warning,eighteen,"[{'confidence': 0.713, 'timestamps': [['morning', 0.26, 0.54], ['eighteen', 0.54, 0.9]], 'transcript': 'morning eighteen ', 'word_confidence': [['morning', 0.481], ['eighteen', 0.894]]}]",morning,0.7451,eighteen,0.9903
Nikola_Tesla_chunk_8_1497832476735979_count_0_noise_21_noise_type_White,2,10.03,10.72,warning eighteen,21,False,0.4978,0.9876,lecture,White,warning,eighteen,"[{'confidence': 0.743, 'timestamps': [['morning', 0.26, 0.54], ['eighteen', 0.54, 0.9]], 'transcript': 'morning eighteen ', 'word_confidence': [['morning', 0.443], ['eighteen', 0.976]]}]",morning,0.7024,eighteen,0.9983
Google_IO_2017_chunk_179_1497832476735979_count_0_noise_-1_noise_type_White,2,9.82,10.67,generation mouse,-1,True,0.9879,0.482,lecture,White,generation,mouse,"[{'confidence': 0.699, 'timestamps': [['generation', 0.24, 0.74], ['mount', 0.74, 1.08]], 'transcript': 'generation mount ', 'word_confidence': [['generation', 0.999], ['mount', 0.257]]}]",generation,0.9988,mouth,0.3153
Google_IO_2017_chunk_179_1497832476735979_count_0_noise_0_noise_type_White,2,9.82,10.67,generation mouse,0,True,0.9879,0.482,lecture,White,generation,mouse,"[{'confidence': 0.711, 'timestamps': [['generation', 0.25, 0.75], ['mouth', 0.75, 1.07]], 'transcript': 'generation mouth ', 'word_confidence': [['generation', 1.0], ['mouth', 0.259]]}]",generation,1.0,mouth,0.5886
Google_IO_2017_chunk_179_1497832476735979_count_0_noise_10_noise_type_White,2,9.82,10.67,generation mouse,10,True,0.9879,0.482,lecture,White,generation,mouse,"[{'confidence': 0.73, 'timestamps': [['generation', 0.24, 0.75], ['mouth', 0.75, 1.07]], 'transcript': 'generation mouth ', 'word_confidence': [['generation', 1.0], ['mouth', 0.299]]}]",generation,1.0,mouth,0.7749
Google_IO_2017_chunk_179_1497832476735979_count_0_noise_20_noise_type_White,2,9.82,10.67,generation mouse,20,True,0.9879,0.482,lecture,White,generation,mouse,"[{'confidence': 0.699, 'timestamps': [['generation', 0.28, 0.75], ['mouth', 0.75, 1.07]], 'transcript': 'generation mouth ', 'word_confidence': [['generation', 0.98], ['mouth', 0.286]]}]",generation,0.9971,mouth,0.733
Yoshua_Bengio_chunk_33_1497832476735979_count_0_noise_-1_noise_type_White,2,4.96,5.44,about multiple,-1,False,0.4355,0.9944,lecture,White,about,multiple,"[{'confidence': 0.658, 'timestamps': [['about', 0.22, 0.45], ['multiple', 0.45, 0.72]], 'transcript': 'about multiple ', 'word_confidence': [['about', 0.53], ['multiple', 0.767]]}]",about,0.7569,multiple,0.9934
Yoshua_Bengio_chunk_33_1497832476735979_count_0_noise_0_noise_type_White,2,4.96,5.44,about multiple,0,False,0.4355,0.9944,lecture,White,about,multiple,"[{'confidence': 0.448, 'timestamps': [['about', 0.23, 0.45], ['multiple', 0.45, 0.72]], 'transcript': 'about multiple ', 'word_confidence': [['about', 0.331], ['multiple', 0.543]]}]",about,0.5933,multiple,0.955
Yoshua_Bengio_chunk_33_1497832476735979_count_0_noise_10_noise_type_White,2,4.96,5.44,about multiple,10,False,0.4355,0.9944,lecture,White,about,multiple,"[{'confidence': 0.545, 'timestamps': [['but', 0.25, 0.45], ['not', 0.45, 0.62]], 'transcript': 'but not ', 'word_confidence': [['but', 0.685], ['not', 0.38]]}]",but,0.6898,multiple,0.4896
Yoshua_Bengio_chunk_33_1497832476735979_count_0_noise_5_noise_type_White,2,4.96,5.44,about multiple,5,False,0.4355,0.9944,lecture,White,about,multiple,"[{'confidence': 0.352, 'timestamps': [['about', 0.23, 0.45], ['multiple', 0.45, 0.72]], 'transcript': 'about multiple ', 'word_confidence': [['about', 0.29], ['multiple', 0.402]]}]",about,0.5063,multiple,0.8789
Yoshua_Bengio_chunk_33_1497832476735979_count_0_noise_7_noise_type_White,2,4.96,5.44,about multiple,7,False,0.4355,0.9944,lecture,White,about,multiple,"[{'confidence': 0.272, 'timestamps': [['about', 0.24, 0.45], ['multiple', 0.45, 0.72]], 'transcript': 'about multiple ', 'word_confidence': [['about', 0.29], ['multiple', 0.258]]}]",but,0.5533,multiple,0.7866
Yoshua_Bengio_chunk_33_1497832476735979_count_0_noise_9_noise_type_White,2,4.96,5.44,about multiple,9,False,0.4355,0.9944,lecture,White,about,multiple,"[{'confidence': 0.416, 'timestamps': [['but', 0.25, 0.45], ['multiple', 0.45, 0.72]], 'transcript': 'but multiple ', 'word_confidence': [['but', 0.707], ['multiple', 0.201]]}]",but,0.6317,multiple,0.6229
